Column1,name,username,verified,followers,description
2670,Dobbo76,Dobbo761,FALSE,456,"Accountant, keen cyclist, father, husband with keen interest in financial markets. Never take myself too seriously"
2804,Lynne 🌻,hampson_lynne,FALSE,455,I sleep in a drawer
2793,Alice Severin,Aliceseverin,FALSE,455,writes/books/reviews/interviews/this/that/other Access All Areas/Access Restricted/Access Unlimited/Nowhere in Two Places/Touch Memory
1808,m❤️‍🔥,manu_skn,FALSE,455,ceo of eldest daughter of a brown household twitter
835,Rob Arts 🇵🇸,ArtsBurch,FALSE,454,"He/Him, They/Them, Communist, Humanist, Artist, Anti-imperialist, Anti-war, Anti-monarchist.

https://t.co/ebEMgaobNu"
3022,pri,GohilPriiyank,FALSE,454,“I wish there was a way to know you’re in the good ol’ days before you’ve actually left them”
1799,#NAME?,MangleJRodan,FALSE,453,fucking hell
1528,dija 👼🏽,dijamhn,FALSE,453,maybe poet • 23 • they/he • 🇧🇩🏳️‍🌈🏳️‍⚧️
446,Makoto - El MagNata 🥧,IshimaruMakoto,FALSE,452,MAIS TÓXICO QUE ANGRA II. | Cancelado desde 2018. | Programador e vivendo em Portugal. | Ele/Dele
3046,Lizzie,LizBarrie2,FALSE,452,❤️ my dogs 🐶 reading beaches and forests for walks #NHS
774,Lizzie,LizBarrie2,FALSE,452,❤️ my dogs 🐶 reading beaches and forests for walks #NHS
2611,Andrew Radgick,ARadgick,FALSE,452,"Bracknell Forest Society History Officer, owner of #DevoniaGarden planted to not require watering"
910,Lizzie,LizBarrie2,FALSE,452,❤️ my dogs 🐶 reading beaches and forests for walks #NHS
3450,Dr Abs Munshi,abs_munshi,FALSE,452,"NHS Consultant Interventional Radiologist. 
Love LFC, History and Photography. Amateur at most things, professional at procrastinating. 
All views are my own."
2875,Prof Jugnoo Rahi 💙,Rahi_Eye_Vision,FALSE,451,Prof of Ophthalmic Epidemiology @ich_ppp @UCLchildhealth @UCLeye Consultant Ophthalmologist @GreatOrmondSt. Chair Academic Committee & BOSU @RCOphth Views mine
1579,Postcapitalist Moneyball,chap42chap,FALSE,450,"I was at the Temple - St. Joseph's basketball game (Feb 22, 2005) where Temple coach John Chaney 'sent in the goons' who broke a St. Joe's player's arm"
2774,Merlin X 💙,melmeyrick1,FALSE,450,"Fan of Toby Lee, Jack & Tim, Cole Lam, Elliott Hanna, Harry Potter, Billy Elliot the Musical, School of Rock, Robin Hobb, Brandon Sanderson and others. & F1."
3207,Sophie Flavell,flavell_sophie,FALSE,450,"Doctor in Sexual Health and HIV, interests in medical education, art galleries, portraits, wine, hanging out with my family and the countryside"
1097,Patrick B,PatrickB159,FALSE,450,You can't wash your face in a buffalo.
1019,Clare Blackwell,clare_bwell,FALSE,449,"Human | Gastro Doc 💩 #SAS | Fiddle Player 🎻 | Disillusioned leftie ✊||

Navigating life post episode of #SMI + now #PTSD ||

My ❤ belongs in Cape MaClear 🇲🇼"
49,Clare Blackwell,clare_bwell,FALSE,449,"Human | Gastro Doc 💩 #SAS | Fiddle Player 🎻 | Disillusioned leftie ✊||

Navigating life post episode of #SMI + now #PTSD ||

My ❤ belongs in Cape MaClear 🇲🇼"
94,Clare Blackwell,clare_bwell,FALSE,449,"Human | Gastro Doc 💩 #SAS | Fiddle Player 🎻 | Disillusioned leftie ✊||

Navigating life post episode of #SMI + now #PTSD ||

My ❤ belongs in Cape MaClear 🇲🇼"
2019,Katharine,BombeDeChaton,FALSE,448,Writer. Sometimes it's filthy. Thrower of shit parties. Lover of puns. She/Her. Fat. White. Bruntwood Prize longlist 2015. OutStageUs shortlist 2020
1455,J,Coralbeaded,FALSE,446,"For the love of all things Christ . 
Psych."
3132,orla #BMABallotReady,orlasaysthings,FALSE,446,"doctor, core trainee 🫁🌪️"
2197,“frigid” and “not warm”,saddy_issues,FALSE,445,i’m not responsible for anything I said more than 2 weeks ago.
2153,ugh ☄️,dollydimplearmy,FALSE,444,vivere ridere amore 🧊 dilettante 🧊 nb 🧊 any/all
1085,ellp i’m stuck,ell_tndl,FALSE,443,
834,venti-san☕️,SparkdShark,FALSE,443,"He / Him 🇺🇲🇵🇰

Engineer"
2319,Despina,despinanutshell,FALSE,443,no emoji could hope to contain the complexity of my human soul
980,Jade.,jadesalademu,FALSE,443,Twitter diary. She/Her.
248,ellp i’m stuck,ell_tndl,FALSE,443,
643,saher ⁷,0902radio,FALSE,442,i live so i love
1784,ardent plathist,OptimistofYear,FALSE,442,"salad dodger, todger gobbler"
1861,Charlie,23Charliie,FALSE,440,"25. Multifandom. Bands, books and tv shows. Cat mama. 🦋"
3551,Dr Nadia Islam PhD MRCOG,DRNADIAISLAM,FALSE,440,"Gynaecologist, NHS England"
928,sahar,thelifeofsahar,FALSE,438,BA in PPE @ Uni of Birmingham • MA in International Publishing @ City Uni • Books Editorial @ SAGE • Iranian • Virgo☀ • she/her •📚: The Patriarchs
935,Sasha Baker,SashaBaker98,FALSE,438,"Not sure what I'm doing. Formerly
assistant producer @NovelPodcasts
MA Investigative @cityjournalism 
words in @VICEUK @BylineTimes 
they/she"
884,Marianne Seabrook,Seaby39,FALSE,437,"Psychologist/Reflective Practice Lead for SCFT Passionate about integrated, psychologically-informed, trauma-informed healthcare Feminist with own views She/her"
761,"chelsea, come on now",nifrizzle,FALSE,436,we live golden ✨ 1/4 of @UntoldLtd
2520,Sarah Walsh #JoinAUnion,sarahxcinnamon,FALSE,436,26 | Nottingham | she/her | socialist | never kissed a tory | trustee for @rontoddfdn | superfly honey who’s views are her own ❤️‍🔥
2186,DR. THIQUÈ👩🏾‍🔬,sadesekonix,FALSE,436,Yo 😇 She/Her *21* ~ I am a Bsc Hons scientist baybeee…🧪
2261,Billie,billieseq,FALSE,436,"plant-growing, dog-moming, multi-award-winning engineer & sustainability specialist AKA “The Beyoncé of Engineering”👸🏽tweets my own & probably a joke. she/her"
1640,"chelsea, come on now",nifrizzle,FALSE,436,we live golden ✨ 1/4 of @UntoldLtd
1235,Oliver Dobbs,OliverDobbs98,FALSE,436,"Oxford Student (@ChCh_Oxford), Libertarian, Proper Queer, 🇺🇸🇬🇧 Dual Citizen"
1321,Dr Jo Franklin,DrJoFranklin,FALSE,435,Geriatrician. Personal ill health retirement at young age; doesn't negate knowledge & experience. Stand with all HCPs facing ridiculous challenges.
1966,Dr Jo Franklin,DrJoFranklin,FALSE,435,Geriatrician. Personal ill health retirement at young age; doesn't negate knowledge & experience. Stand with all HCPs facing ridiculous challenges.
3444,Zohaib Siddiqui,TheENTSurgeon1,FALSE,434,ST2 ENT Trainee👂🏼👃🏼🗣 GKT @Kingsmedicine Insta:@ the.ent.surgeon
342,𝕷𝖑𝖔𝖞𝖉,LLOYDEMPSTER,FALSE,433,i love that rah rah bitch
2985,Clare J 🇪🇺 #FBPE,MmePingu,FALSE,432,"Scientist, cakeist, catist, sometimes even a cyclist.
@MmePingu@mastodon.scot"
1435,Sir Kif-Kif Starmer,messanglais,FALSE,432,Professional cyclist sort of. Paris bicycle courier. 🖤💚🤍❤ to the people of Palestine.
995,سهى,suha_abdl,FALSE,432,"medic sometimes, t&o hater all the time"
2351,Allie ✨ CriticallyCute,CuteCritically,FALSE,432,"🏳️‍🌈 Allie, they/she, 30s. Lapsed medievalist. I make stuff! https://t.co/P0Es8cOoJf Wifed by @wolvassa 🐘criticallycute@dice.camp"
391,Peace,PeaceL8er,FALSE,431,God loves you before you even knew you 🥰 #ENDSARS
1264,Luke Mansfield,LukeMansfield98,FALSE,430,•24• Unionist 🇬🇧🌳•Freedom lover• 💚
2408,Matthew Phillip Long,matthewplong,FALSE,430,Writer / Photographer    #JusticeForGrenfell 💚
2174,Sarah O'Sullivan,s_oparkivan,FALSE,430,postdoc & anthropologist 🖋️🍵
1463,alex ☻,EalesOnWheels,FALSE,429,☭ • 🏳️‍🌈 • CND • XR • #FreePalestine🇵🇸
1556,What if Stalin was from Georgia?,SuslovsG,FALSE,429,
887,Henry,hobscotchontrox,FALSE,429,"He/Him. NHS worker. Refugees Welcome. #NoBorders. #PatientsNotPassports. Fair Wages Now. If I can't dance, I don't want to be a part of your revolution."
2055,amy,minmiiak,FALSE,429,reduce NHS wages
69,Τιμόθεος 🇳🇬,tat_sonuga,FALSE,428,T.A.T.
2800,Alex Bessent,alexjbessent,FALSE,426,
2053,Gayle Pledger,gayle_pledger,FALSE,426,"Fighting for all our CF warriors b/c life-saving drugs should never cost lives. Working on global CF campaign @JustTreatment, Co-founder @VertexSaveUs"
960,georgiana,Georgie_piee,FALSE,425,❤️🐸 she/her
2756,BABYDOLL666🏳️‍🌈🏴󠁧󠁢󠁳󠁣󠁴󠁿🇺🇦💙,BABYDOLL666,FALSE,425,homo sapien
1923,georgiana,Georgie_piee,FALSE,425,❤️🐸 she/her
716,"Ryan Hart, Semi-Professional Hookhausen Stan",ProfoundDemon,FALSE,425,"Demisexual, ADHD, He/him, but they's fine too.. Once had my application rejected from Eharmony for being too weird. https://t.co/lwu5S29KNM"
2386,Laoiseach Kate,LaoiseachKate,FALSE,424,"English Teacher | Head of English
She/her- sí/í"
1548,Laura,xLauraCx,FALSE,424,Friendly Scottish person who likes to explore and is trying hard to save the world.
2783,Environment&Health,EHandPH,FALSE,424,Follow for newsy stuff #publichealth #environment #climatechange #EHP #TS #occupationalhealth #foodstandards #foodsafety #humanrights #airquality #biodiversity
1208,nella🫶🏾,simplynella,FALSE,424,🍷: @nellasnibbles | Views are my own opinion
836,-poppy-,mxxnchild_x,FALSE,423,"''tonight, we and you guys just broke the wall''- kim namjoon.
. 🏳️‍🌈 ."
3412,Tristan Cope,tristan_cope,FALSE,423,"Doctor, scuba diver, photographer and natural sceptic. Views I express are mine alone and do not represent any organisation that I am associated with."
1292,dom,JUNGLlST,FALSE,423,acab. bash the fash. siempre celtic. he/him. ☭.
1609,chiamaka,co_amaxiclav,FALSE,423,"fy1 doctor, activist @ourstreetsnow, wannabe obs/gynae // she/her // twenty four"
349,Siobhannnn,siobanmcg,FALSE,422,"22, Middle of nowhere Ireland/ Manchester"
2149,Rachel 🏴󠁧󠁢󠁳󠁣󠁴󠁿🐠#GTTO,Rachel24993032,FALSE,422,"Opera singer...I sing, therefore I am... Can't stop singing... can't stop hating Tories..."
1036,Benjamin Greg-ennui,BabysGotTheBens,FALSE,421,"Annibyniaeth. Pawb yn ôl eu gallu oedd, pawb yn ôl eu anghenion. Him/He."
1300,Dr Mansoor N Ali,DRMNALI,FALSE,421,Passionate Nephrologist;love everything about kidneys;life long learner;multilingual;outgoing and social;love life and my lovely family; tweets my own views!!
362,Clare Knox-Bentham,CKBDesigns,FALSE,421,No thanks
867,🫰🏾,firdausy__,FALSE,421,pa-s2 🩺 | medicine • film & television • always complaining about something •  65:3 📿
1466,AFFABLE DIPSHIT,MegaSlippers,FALSE,420,"Just this guy, you know?"
2090,Harry Fong,AGenuineOutlaw,FALSE,420,this is so embarrassing
521,lauren🎺,hibbiscott,FALSE,419,
1576,🌙,pennyswxrld,FALSE,419,
532,🌙,pennyswxrld,FALSE,419,
2457,Shreeta Lakhani,LakhaniShreeta,FALSE,419,Teacher and researcher in Gender & Sexuality @CGS_SOAS
442,🌙,pennyswxrld,FALSE,419,
1634,Abhishek Ravindra,abhishekrvindra,FALSE,419,सा विद्या या विमुक्तये | Medicine. Movies. Politics. Puns. Cricket. RCB. Comedy. Agnostic. The occasional good read. Doctor @uhbwNHS.
965,"I am no mother, i am no bride, i am queen",challahyall,FALSE,418,"Child of 🇦🇺, Grew up in 🇨🇦,Have a 🇩🇪 Father,🇰🇷🇺🇦(🇮🇪)Mother. Mixed Race European, Jew, Architect. Queer. polyglot (🇩🇪🇫🇷🇮🇱🇬🇧🇷🇺)"
1420,"Yeah, New Monica!",rahmonicar,FALSE,417,Mad Ethnic Right Now.
709,desert rose🌹,ifdogscouldfly,FALSE,417,"Too hot to burn, too cold to freeze |25|"
2251,Bekah,100beks,FALSE,416,"She/Her • Lived experience DTC practitioner, mental health participation worker, @ScHARRSheffield & @UoMAnthropology graduate • Opinions ≠ my employers #StopSIM"
2392,Carla كارلا,curlycurling,FALSE,416,"Doctor from Lebanon. GP trainee in London. Previous Climate, Energy + Health Project Manager - Medact.  Retweets not an endorsement.  Her/She/هي🏳️‍🌈"
2472,Carla كارلا,curlycurling,FALSE,416,"Doctor from Lebanon. GP trainee in London. Previous Climate, Energy + Health Project Manager - Medact.  Retweets not an endorsement.  Her/She/هي🏳️‍🌈"
3138,Cici Washburn,CiciWashburn,FALSE,415,Socialist & anti-racist activist
2374,Jay - Hyphenated History UK,HyphenatedJay,FALSE,415,🇳🇬🇯🇲she/her. Dedicated to Black social history in the UK+the British Empire https://t.co/9ZmxCqFzxR email: enquiries@hyphenatedhistory.co.uk
158,mairamery,mair_amery,FALSE,415,No need to reschedule
2427,NARCISSO,thisherenewbody,FALSE,415,Your friendly neighbourhood fashion commentator.
1172,Paul Hepden,PHepden,FALSE,415,"Fat, hairy (sometimes funny) guy with MS, member of MS Soc Croydon and campaigner"
3488,Hunter,RossHunter96,FALSE,414,Clinical Fellow in Critical Care - Interested in Anaesthetics and Sports Medicine
1067,グレース,gracelbarto,FALSE,414,⛓
2493,LD,y04nottingham,FALSE,414,
1704,Beth,bethhl8,FALSE,414,health visitor + paediatric nurse
384,keke ✩,eschayke,FALSE,414,@avfcofficial | @england
3470,LD,y04nottingham,FALSE,414,
2106,ELIS ❤️‍🔥,elisjonesx,FALSE,413,#BTLM 🏳️‍🌈🏳️‍⚧️🏴󠁧󠁢󠁷󠁬󠁳󠁿 ♉️ they/them
2910,Edel Devlin,deliport,FALSE,413,All my comments are entirely my own!!
2447,🌟🏝️ mairi stella 🏝️🌟,larbdevi,FALSE,413,"Islands, migration, intimacy. Pli so pli mesan"
1593,doctor johnny bananas🥄,gempire_bat,FALSE,412,gem | she/they | uk | science witch | world's boringest goth | accidental chronic illness tweeter | hope you like endless pictures of my giant dog
1114,chloe,ChloeMordaunt,FALSE,412,
324,Katie,katieph44,FALSE,412,♉️ | she/her
3269,Ylenia,YleniaPerone,FALSE,411,"MBBS, MD, PhD. Clinical and Research Fellow in Oncology @imperialNHS"
1382,Linseigh✨,Linseigh,FALSE,411,"Actress, singer, writer, & patient advocate. NYU '19; Cambridge '22. Next show: @miathemusical1. News story link in bio."
3464,Maeve Stevenson 🇮🇪,stevenson_maeve,FALSE,411,Still loving the baby gorilla❤️
1826,Colm Shanahan,CWShanahan,FALSE,410,"Scientist, Researcher. 

Formerly MTU & Teagasc Researcher & Lecturer. Microbiology & IMF.

@colmshanahan@mastodon.ie 

He/Him"
1222,Janey,leaveitahhhht,FALSE,410,"Socialist, HATE Tories/fascists/capitalists/the monarchy/British establishment/Kieth Starmer but love gin. 💙 #NotMyKing"
1147,McKenna,amckenna27,FALSE,410,Getting away with it.
703,taz🏎,jonestly_,FALSE,407,19 \ quarter mile at a time | sic parvis magna / @swp_britain @HackneySWP member • #YOTUS🏎 #killthebill #twentyfour #mcmxcv
2190,our precious bodily fluids,francis_samj,FALSE,407,"Socialist surrealist, 40K nerd, Arsenal, ☸️ he/him Views my own (obvi) IG: ruinouspowerspainter for 40k stuff#"
1954,Maame,MaameAtuah,FALSE,407,she/her Co-Founder of Diversity School Initiative @DiverseSchool
3461,Saqib Sheikh,TheSaqibSheikh,FALSE,407,Fitness and lifestyle youtuber! Check out my channel for great content
687,Sasha Lewis,therealsasha,FALSE,405,🤓
3315,Yvonne Williams 💙,Stillteaches,FALSE,405,
2423,Matt Buck,mattbuck4950,FALSE,404,"Excel magician, crazy megalomaniacal mathematician.
He/his.
@TheNewNo2@Mastodon.Scot"
57,Matt Buck,mattbuck4950,FALSE,404,"Excel magician, crazy megalomaniacal mathematician.
He/his.
@TheNewNo2@Mastodon.Scot"
316,Bee Dot Ledge,HarryReynolds95,FALSE,403,"Beer man, Grime MC, DJ & Sporting inspiration. Sick Palate, sick flow, lord of the darnce, best cover drive since Ian bell & best right peg u have ever seen"
841,THE ⭕NE AND ⭕NLY,Stevortcc,FALSE,403,not a lot to read here
3524,Nigel Fisher,NigelWFisher,FALSE,402,"Retired Headteacher, reef tank nerd, 3D printing, guitar playing, Type 1 diabetic Medtronic pumper! :)"
1716,kate ohora,ohorakate,FALSE,401,
65,theo 😌🍒,capriclwn,FALSE,401,"28 | lesbian | ♑️☀️, ♍️🌙, ♐️⬆️"
1263,Viðar Þorsteinsson,vidarvidarvidar,FALSE,399,
1152,🇵🇸👨🏿‍🍳 Mega-Church Pastors are going to Hell!,IronghaziStan,FALSE,399,"Love Solarpunk. Astros, Arsenal, Longhorns, Go Coogs. I hate Evangelicals. Kristie Mewis, William Saliba, Viv And JFlem17🐝. Anti-Apartheid, Pro Migrant🏳️‍⚧️"
3419,Ame,AmzReynolds,FALSE,399,Busy nurse.....Happy Wife. All views are my own. 🦄
2578,Mini Masters Art Club,MiniMastersArt,FALSE,399,Claire Law facilitates art workshops for KS1 & KS2 children. Est 2007.
3357,Tim Nyap Ming,NyapMingTim,FALSE,398,Passionate about communications and proud to be working at @DNDi
2225,S,SloanJS_,FALSE,397,
293,Keith Holmwood,kdholmwood,FALSE,397,"Retired teacher
@keithholmwood@mstdn.party"
2840,TheHibernat🟢r: 🇺🇦 👻🪦🐮💎1️⃣,hibernator_the,FALSE,397,Blessed with a 🥰 family and a doggy🐶! Dismayed at the lack of humanity 🇬🇧 government is showing. Thankful to all the animal lovers on Twitter.
1779,Leona,Leomxcx,FALSE,396,🇬🇩
2969,Róisín (ROW-sheen),ofanyothername,FALSE,395,Gender? | Datacenter Tech for fun and for Work | Unionizing Buffalo with @sbworkersunited
274,Sam Johnston,samjohnstonUK,FALSE,395,St. Peter’s Councillor & Shadow Cabinet Member for Culture and Communities @sunderland_ca. Pro-Growth Coalition. Heard but not seen on @wblfpod
2976,Alvin Tan,alvin27june,FALSE,394,"Caring intensively and acutely 😉 lift heavy things occasionally, beer/food/dad dancing, secretly a Labrador in human form 🏳️‍🌈 he/him ig:alvin27june"
1926,"✨Hardworking, Loyal B*tch✨",Thats_So_Meisha,FALSE,394,"Writer, Gluten Free Foodie, Procrastinator, Cocktails & Cheese Enthusiast 🌈"
713,"✨Hardworking, Loyal B*tch✨",Thats_So_Meisha,FALSE,394,"Writer, Gluten Free Foodie, Procrastinator, Cocktails & Cheese Enthusiast 🌈"
2128,Rathgar Care Home 💚,CareRathgar,FALSE,393,“The path of life may not be one of choice. The values that one seeks may change as one’s journey unfolds.” #carehome in #Northampton. Tel: 01604 499003
3281,Kushie,kushieamin,FALSE,393,"Freelance writer. I write about being Brit South Asian, wellbeing and politics. 
📃Words @theface, @metrouk, @independent, @glamourmaguk, @refinery29"
988,Ebrahim,Ebr4him_,FALSE,393,🍪👾
1905,proud hater,zimbabae_,FALSE,393,African girl speaks in English accent. feminist/nihilist black girl supremacy
3532,Katie Hutchinson,kt__hutchinson,FALSE,393,5/5 Med with background in Chemistry | Interested in T+O | Walk fast and talk fast | In2MedSchool Opportunities officer 2022/23.
